__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2022-07-22,US,United States,customer,Customer Service,TOTAL,129.43
HiringLabSectoralPosting,2022-07-23,US,United States,customer,Customer Service,TOTAL,129.34
HiringLabSectoralPosting,2022-07-24,US,United States,customer,Customer Service,TOTAL,129.4
HiringLabSectoralPosting,2022-07-25,US,United States,customer,Customer Service,TOTAL,129.43
HiringLabSectoralPosting,2022-07-26,US,United States,customer,Customer Service,TOTAL,129.4
HiringLabSectoralPosting,2022-07-27,US,United States,customer,Customer Service,TOTAL,129.52
HiringLabSectoralPosting,2022-07-28,US,United States,customer,Customer Service,TOTAL,129.67
HiringLabSectoralPosting,2022-07-29,US,United States,customer,Customer Service,TOTAL,129.53
HiringLabSectoralPosting,2022-07-30,US,United States,customer,Customer Service,TOTAL,129.65
HiringLabSectoralPosting,2022-07-31,US,United States,customer,Customer Service,TOTAL,129.56
HiringLabSectoralPosting,2022-08-01,US,United States,customer,Customer Service,TOTAL,129.57
HiringLabSectoralPosting,2022-08-02,US,United States,customer,Customer Service,TOTAL,129.53
HiringLabSectoralPosting,2022-08-03,US,United States,customer,Customer Service,TOTAL,129.5
HiringLabSectoralPosting,2022-08-04,US,United States,customer,Customer Service,TOTAL,129.42
HiringLabSectoralPosting,2022-08-05,US,United States,customer,Customer Service,TOTAL,129.48
HiringLabSectoralPosting,2022-08-06,US,United States,customer,Customer Service,TOTAL,129.46
HiringLabSectoralPosting,2022-08-07,US,United States,customer,Customer Service,TOTAL,129.4
HiringLabSectoralPosting,2022-08-08,US,United States,customer,Customer Service,TOTAL,129.24
HiringLabSectoralPosting,2022-08-09,US,United States,customer,Customer Service,TOTAL,129.02
HiringLabSectoralPosting,2022-08-10,US,United States,customer,Customer Service,TOTAL,128.85
HiringLabSectoralPosting,2022-08-11,US,United States,customer,Customer Service,TOTAL,128.69
HiringLabSectoralPosting,2022-08-12,US,United States,customer,Customer Service,TOTAL,128.47
HiringLabSectoralPosting,2022-08-13,US,United States,customer,Customer Service,TOTAL,128.12
HiringLabSectoralPosting,2022-08-14,US,United States,customer,Customer Service,TOTAL,127.97
HiringLabSectoralPosting,2022-08-15,US,United States,customer,Customer Service,TOTAL,127.84
HiringLabSectoralPosting,2022-08-16,US,United States,customer,Customer Service,TOTAL,127.73
HiringLabSectoralPosting,2022-08-17,US,United States,customer,Customer Service,TOTAL,127.52
HiringLabSectoralPosting,2022-08-18,US,United States,customer,Customer Service,TOTAL,127.28
HiringLabSectoralPosting,2022-08-19,US,United States,customer,Customer Service,TOTAL,127.15
HiringLabSectoralPosting,2022-08-20,US,United States,customer,Customer Service,TOTAL,127.23
HiringLabSectoralPosting,2022-08-21,US,United States,customer,Customer Service,TOTAL,127.22
HiringLabSectoralPosting,2022-08-22,US,United States,customer,Customer Service,TOTAL,127.2
HiringLabSectoralPosting,2022-08-23,US,United States,customer,Customer Service,TOTAL,127.21
HiringLabSectoralPosting,2022-08-24,US,United States,customer,Customer Service,TOTAL,127.34
HiringLabSectoralPosting,2022-08-25,US,United States,customer,Customer Service,TOTAL,127.55
HiringLabSectoralPosting,2022-08-26,US,United States,customer,Customer Service,TOTAL,127.62
HiringLabSectoralPosting,2022-08-27,US,United States,customer,Customer Service,TOTAL,127.63
HiringLabSectoralPosting,2022-08-28,US,United States,customer,Customer Service,TOTAL,127.57
HiringLabSectoralPosting,2022-08-29,US,United States,customer,Customer Service,TOTAL,127.55
HiringLabSectoralPosting,2022-08-30,US,United States,customer,Customer Service,TOTAL,127.62
HiringLabSectoralPosting,2022-08-31,US,United States,customer,Customer Service,TOTAL,127.56
HiringLabSectoralPosting,2022-09-01,US,United States,customer,Customer Service,TOTAL,127.45
HiringLabSectoralPosting,2022-09-02,US,United States,customer,Customer Service,TOTAL,127.37
HiringLabSectoralPosting,2022-09-03,US,United States,customer,Customer Service,TOTAL,127.33
HiringLabSectoralPosting,2022-09-04,US,United States,customer,Customer Service,TOTAL,127.32
HiringLabSectoralPosting,2022-09-05,US,United States,customer,Customer Service,TOTAL,127.29
HiringLabSectoralPosting,2022-09-06,US,United States,customer,Customer Service,TOTAL,127.17
HiringLabSectoralPosting,2022-09-07,US,United States,customer,Customer Service,TOTAL,127
HiringLabSectoralPosting,2022-09-08,US,United States,customer,Customer Service,TOTAL,126.93
HiringLabSectoralPosting,2022-09-09,US,United States,customer,Customer Service,TOTAL,126.97
HiringLabSectoralPosting,2022-09-10,US,United States,customer,Customer Service,TOTAL,127.01
HiringLabSectoralPosting,2022-09-11,US,United States,customer,Customer Service,TOTAL,127.03
HiringLabSectoralPosting,2022-09-12,US,United States,customer,Customer Service,TOTAL,127.12
HiringLabSectoralPosting,2022-09-13,US,United States,customer,Customer Service,TOTAL,127.17
HiringLabSectoralPosting,2022-09-14,US,United States,customer,Customer Service,TOTAL,127.35
HiringLabSectoralPosting,2022-09-15,US,United States,customer,Customer Service,TOTAL,127.53
HiringLabSectoralPosting,2022-09-16,US,United States,customer,Customer Service,TOTAL,127.6
HiringLabSectoralPosting,2022-09-17,US,United States,customer,Customer Service,TOTAL,127.67
HiringLabSectoralPosting,2022-09-18,US,United States,customer,Customer Service,TOTAL,127.79
HiringLabSectoralPosting,2022-09-19,US,United States,customer,Customer Service,TOTAL,127.82
HiringLabSectoralPosting,2022-09-20,US,United States,customer,Customer Service,TOTAL,127.9
HiringLabSectoralPosting,2022-09-21,US,United States,customer,Customer Service,TOTAL,127.96
HiringLabSectoralPosting,2022-09-22,US,United States,customer,Customer Service,TOTAL,127.91
HiringLabSectoralPosting,2022-09-23,US,United States,customer,Customer Service,TOTAL,127.85
HiringLabSectoralPosting,2022-09-24,US,United States,customer,Customer Service,TOTAL,127.79
HiringLabSectoralPosting,2022-09-25,US,United States,customer,Customer Service,TOTAL,127.68
HiringLabSectoralPosting,2022-09-26,US,United States,customer,Customer Service,TOTAL,127.57
HiringLabSectoralPosting,2022-09-27,US,United States,customer,Customer Service,TOTAL,127.47
HiringLabSectoralPosting,2022-09-28,US,United States,customer,Customer Service,TOTAL,127.34
HiringLabSectoralPosting,2022-09-29,US,United States,customer,Customer Service,TOTAL,127.23
HiringLabSectoralPosting,2022-09-30,US,United States,customer,Customer Service,TOTAL,127.15
HiringLabSectoralPosting,2022-10-01,US,United States,customer,Customer Service,TOTAL,127.11
HiringLabSectoralPosting,2022-10-02,US,United States,customer,Customer Service,TOTAL,127.07
HiringLabSectoralPosting,2022-10-03,US,United States,customer,Customer Service,TOTAL,127.16
HiringLabSectoralPosting,2022-10-04,US,United States,customer,Customer Service,TOTAL,127.18
HiringLabSectoralPosting,2022-10-05,US,United States,customer,Customer Service,TOTAL,127.22
HiringLabSectoralPosting,2022-10-06,US,United States,customer,Customer Service,TOTAL,127.22
HiringLabSectoralPosting,2022-10-07,US,United States,customer,Customer Service,TOTAL,127.26
HiringLabSectoralPosting,2022-10-08,US,United States,customer,Customer Service,TOTAL,127.26
HiringLabSectoralPosting,2022-10-09,US,United States,customer,Customer Service,TOTAL,127.2
HiringLabSectoralPosting,2022-10-10,US,United States,customer,Customer Service,TOTAL,127.07
HiringLabSectoralPosting,2022-10-11,US,United States,customer,Customer Service,TOTAL,127
HiringLabSectoralPosting,2022-10-12,US,United States,customer,Customer Service,TOTAL,126.81
HiringLabSectoralPosting,2022-10-13,US,United States,customer,Customer Service,TOTAL,126.8
HiringLabSectoralPosting,2022-10-14,US,United States,customer,Customer Service,TOTAL,126.76
HiringLabSectoralPosting,2022-10-15,US,United States,customer,Customer Service,TOTAL,126.83
HiringLabSectoralPosting,2022-10-16,US,United States,customer,Customer Service,TOTAL,126.96
HiringLabSectoralPosting,2022-10-17,US,United States,customer,Customer Service,TOTAL,127.06
HiringLabSectoralPosting,2022-10-18,US,United States,customer,Customer Service,TOTAL,127.25
HiringLabSectoralPosting,2022-10-19,US,United States,customer,Customer Service,TOTAL,127.52
HiringLabSectoralPosting,2022-10-20,US,United States,customer,Customer Service,TOTAL,127.69
HiringLabSectoralPosting,2022-10-21,US,United States,customer,Customer Service,TOTAL,127.88
HiringLabSectoralPosting,2022-10-22,US,United States,customer,Customer Service,TOTAL,127.66
HiringLabSectoralPosting,2022-10-23,US,United States,customer,Customer Service,TOTAL,127.63
HiringLabSectoralPosting,2022-10-24,US,United States,customer,Customer Service,TOTAL,127.67
HiringLabSectoralPosting,2022-10-25,US,United States,customer,Customer Service,TOTAL,127.63
HiringLabSectoralPosting,2022-10-26,US,United States,customer,Customer Service,TOTAL,127.55
HiringLabSectoralPosting,2022-10-27,US,United States,customer,Customer Service,TOTAL,127.52
HiringLabSectoralPosting,2022-10-28,US,United States,customer,Customer Service,TOTAL,127.37
HiringLabSectoralPosting,2022-10-29,US,United States,customer,Customer Service,TOTAL,127.52
HiringLabSectoralPosting,2022-10-30,US,United States,customer,Customer Service,TOTAL,127.49
HiringLabSectoralPosting,2022-10-31,US,United States,customer,Customer Service,TOTAL,127.41
HiringLabSectoralPosting,2022-11-01,US,United States,customer,Customer Service,TOTAL,127.23
HiringLabSectoralPosting,2022-11-02,US,United States,customer,Customer Service,TOTAL,127.17
HiringLabSectoralPosting,2022-11-03,US,United States,customer,Customer Service,TOTAL,127.07
HiringLabSectoralPosting,2022-11-04,US,United States,customer,Customer Service,TOTAL,127.05
HiringLabSectoralPosting,2022-11-05,US,United States,customer,Customer Service,TOTAL,126.99
HiringLabSectoralPosting,2022-11-06,US,United States,customer,Customer Service,TOTAL,126.88
HiringLabSectoralPosting,2022-11-07,US,United States,customer,Customer Service,TOTAL,126.81
HiringLabSectoralPosting,2022-11-08,US,United States,customer,Customer Service,TOTAL,126.8
HiringLabSectoralPosting,2022-11-09,US,United States,customer,Customer Service,TOTAL,126.73
HiringLabSectoralPosting,2022-11-10,US,United States,customer,Customer Service,TOTAL,126.58
HiringLabSectoralPosting,2022-11-11,US,United States,customer,Customer Service,TOTAL,126.35
HiringLabSectoralPosting,2022-11-12,US,United States,customer,Customer Service,TOTAL,126.15
HiringLabSectoralPosting,2022-11-13,US,United States,customer,Customer Service,TOTAL,125.98
HiringLabSectoralPosting,2022-11-14,US,United States,customer,Customer Service,TOTAL,125.84
HiringLabSectoralPosting,2022-11-15,US,United States,customer,Customer Service,TOTAL,125.76
HiringLabSectoralPosting,2022-11-16,US,United States,customer,Customer Service,TOTAL,125.72
HiringLabSectoralPosting,2022-11-17,US,United States,customer,Customer Service,TOTAL,125.66
HiringLabSectoralPosting,2022-11-18,US,United States,customer,Customer Service,TOTAL,125.63
HiringLabSectoralPosting,2022-11-19,US,United States,customer,Customer Service,TOTAL,125.53
HiringLabSectoralPosting,2022-11-20,US,United States,customer,Customer Service,TOTAL,125.5
HiringLabSectoralPosting,2022-11-21,US,United States,customer,Customer Service,TOTAL,125.45
HiringLabSectoralPosting,2022-11-22,US,United States,customer,Customer Service,TOTAL,125.31
HiringLabSectoralPosting,2022-11-23,US,United States,customer,Customer Service,TOTAL,125.13
HiringLabSectoralPosting,2022-11-24,US,United States,customer,Customer Service,TOTAL,124.98
HiringLabSectoralPosting,2022-11-25,US,United States,customer,Customer Service,TOTAL,124.8
HiringLabSectoralPosting,2022-11-26,US,United States,customer,Customer Service,TOTAL,124.69
HiringLabSectoralPosting,2022-11-27,US,United States,customer,Customer Service,TOTAL,124.47
HiringLabSectoralPosting,2022-11-28,US,United States,customer,Customer Service,TOTAL,124.2
HiringLabSectoralPosting,2022-11-29,US,United States,customer,Customer Service,TOTAL,124.06
HiringLabSectoralPosting,2022-11-30,US,United States,customer,Customer Service,TOTAL,124.01
HiringLabSectoralPosting,2022-12-01,US,United States,customer,Customer Service,TOTAL,123.98
HiringLabSectoralPosting,2022-12-02,US,United States,customer,Customer Service,TOTAL,123.86
HiringLabSectoralPosting,2022-12-03,US,United States,customer,Customer Service,TOTAL,123.47
HiringLabSectoralPosting,2022-12-04,US,United States,customer,Customer Service,TOTAL,123.24
HiringLabSectoralPosting,2022-12-05,US,United States,customer,Customer Service,TOTAL,123.06
HiringLabSectoralPosting,2022-12-06,US,United States,customer,Customer Service,TOTAL,122.8
HiringLabSectoralPosting,2022-12-07,US,United States,customer,Customer Service,TOTAL,122.4
HiringLabSectoralPosting,2022-12-08,US,United States,customer,Customer Service,TOTAL,121.86
HiringLabSectoralPosting,2022-12-09,US,United States,customer,Customer Service,TOTAL,121.77
HiringLabSectoralPosting,2022-12-10,US,United States,customer,Customer Service,TOTAL,121.79
HiringLabSectoralPosting,2022-12-11,US,United States,customer,Customer Service,TOTAL,121.78
HiringLabSectoralPosting,2022-12-12,US,United States,customer,Customer Service,TOTAL,121.65
HiringLabSectoralPosting,2022-12-13,US,United States,customer,Customer Service,TOTAL,121.67
HiringLabSectoralPosting,2022-12-14,US,United States,customer,Customer Service,TOTAL,121.88
HiringLabSectoralPosting,2022-12-15,US,United States,customer,Customer Service,TOTAL,122.37
HiringLabSectoralPosting,2022-12-16,US,United States,customer,Customer Service,TOTAL,122.49
HiringLabSectoralPosting,2022-12-17,US,United States,customer,Customer Service,TOTAL,123.02
HiringLabSectoralPosting,2022-12-18,US,United States,customer,Customer Service,TOTAL,123.48
HiringLabSectoralPosting,2022-12-19,US,United States,customer,Customer Service,TOTAL,124.03
HiringLabSectoralPosting,2022-12-20,US,United States,customer,Customer Service,TOTAL,124.4
HiringLabSectoralPosting,2022-12-21,US,United States,customer,Customer Service,TOTAL,124.65
HiringLabSectoralPosting,2022-12-22,US,United States,customer,Customer Service,TOTAL,124.74
HiringLabSectoralPosting,2022-12-23,US,United States,customer,Customer Service,TOTAL,123.95
HiringLabSectoralPosting,2022-12-24,US,United States,customer,Customer Service,TOTAL,122.82
HiringLabSectoralPosting,2022-12-25,US,United States,customer,Customer Service,TOTAL,121.69
HiringLabSectoralPosting,2022-12-26,US,United States,customer,Customer Service,TOTAL,120.61
HiringLabSectoralPosting,2022-12-27,US,United States,customer,Customer Service,TOTAL,119.44
HiringLabSectoralPosting,2022-12-28,US,United States,customer,Customer Service,TOTAL,118.29
HiringLabSectoralPosting,2022-12-29,US,United States,customer,Customer Service,TOTAL,117.22
HiringLabSectoralPosting,2022-12-30,US,United States,customer,Customer Service,TOTAL,117.07
HiringLabSectoralPosting,2022-12-31,US,United States,customer,Customer Service,TOTAL,116.91
HiringLabSectoralPosting,2023-01-01,US,United States,customer,Customer Service,TOTAL,116.71
HiringLabSectoralPosting,2023-01-02,US,United States,customer,Customer Service,TOTAL,116.55
HiringLabSectoralPosting,2023-01-03,US,United States,customer,Customer Service,TOTAL,116.41
HiringLabSectoralPosting,2023-01-04,US,United States,customer,Customer Service,TOTAL,116.08
HiringLabSectoralPosting,2023-01-05,US,United States,customer,Customer Service,TOTAL,115.82
HiringLabSectoralPosting,2023-01-06,US,United States,customer,Customer Service,TOTAL,115.63
HiringLabSectoralPosting,2023-01-07,US,United States,customer,Customer Service,TOTAL,115.57
HiringLabSectoralPosting,2023-01-08,US,United States,customer,Customer Service,TOTAL,115.69
HiringLabSectoralPosting,2023-01-09,US,United States,customer,Customer Service,TOTAL,115.56
HiringLabSectoralPosting,2023-01-10,US,United States,customer,Customer Service,TOTAL,115.55
